,Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTVA,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DOW,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FOX,FOXA,FRC,FRT,FTI,FTNT,FTV,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOG,HOLX,HON,HPE,HPQ,HRB,HRL,HSIC,HST,HSY,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,JWN,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,KSU,L,LB,LDOS,LEG,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNC,LNT,LOW,LRCX,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,MXIM,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NI,NKE,NLOK,NLSN,NOC,NOV,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWL,NWS,NWSA,O,ODFL,OKE,OMC,ORCL,ORLY,OTIS,OXY,PAYC,PAYX,PBCT,PCAR,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,SBAC,SBUX,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TFC,TFX,TGT,TIF,TJX,TMO,TMUS,TPR,TROW,TRV,TSCO,TSN,TT,TTWO,TWTR,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,V,VAR,VFC,VIAC,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WHR,WLTW,WM,WMB,WMT,WRB,WRK,WST,WU,WY,WYNN,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZBRA,ZION,ZTS
10,2016-03-13,67,5,56,27,12,52,32,7,40,22,43,20,40,53,0,23,21,50,17,60,0,0,0,0,0,0,41,54,0,22,8,0,10,31,39,64,13,5,0,0,0,15,0,73,27,0,0,42,34,5,0,20,0,0,27,30,4,57,0,12,0,76,0,4,37,0,0,0,0,38,16,8,27,0,0,78,0,0,55,35,40,3,23,71,5,0,0,79,67,47,13,0,36,11,44,0,30,0,19,0,43,41,30,75,0,23,24,0,0,65,78,9,0,0,28,23,28,0,0,46,0,0,32,47,0,49,8,20,53,18,7,0,0,16,22,0,0,31,20,8,0,5,0,16,14,32,0,19,15,0,0,9,78,39,55,3,0,33,0,0,18,0,35,41,27,24,70,67,0,51,0,0,22,0,36,15,69,31,0,60,62,39,32,56,21,29,81,0,0,27,25,22,17,27,25,0,33,67,67,5,21,10,0,45,46,15,0,0,33,13,43,0,19,50,13,0,21,55,0,40,20,23,0,21,14,39,14,31,42,0,38,27,0,0,0,70,52,0,31,36,12,36,27,23,0,35,0,0,0,34,28,21,66,73,0,67,0,75,0,19,14,14,12,77,68,60,0,23,0,15,43,0,21,43,21,29,72,28,0,46,19,0,0,37,40,10,29,37,0,52,0,5,21,23,0,0,75,26,38,34,0,10,0,40,39,47,42,5,0,21,0,17,33,24,0,69,67,9,34,51,74,34,5,45,34,0,17,0,0,17,2,22,18,14,5,51,37,0,0,19,9,12,42,0,0,0,0,0,28,0,33,54,54,0,5,0,97,17,30,0,0,0,0,0,71,51,74,27,0,30,0,18,0,0,50,29,24,54,0,0,42,22,25,21,37,13,0,0,0,13,11,21,1,87,58,0,21,0,0,13,52,0,49,0,63,0,0,34,14,0,27,0,0,0,12,0,53,0,50,36,0,21,53,25,41,0,0,0,0,0,0,80,49,28,27,45,0,10,20,45,39,23,0,25,0,34,11,10,0,18,0,3,65,4,2,0,42,13,13,19,44,40,29,43,65,67,23,0,0,0,0,0,0,8,25,18,0,21,3,6,26,82,4,22,0,34,23,13,0,17,0,34,75,8,0,0,14,54,0,0,40,0,0,32,0
11,2016-03-20,66,2,0,26,0,51,0,14,28,22,22,42,30,27,13,0,0,42,17,55,0,0,0,0,0,10,42,47,37,0,12,0,10,16,16,66,12,9,0,0,0,8,0,62,55,0,0,44,21,9,0,0,33,26,14,0,5,16,0,6,0,85,0,18,15,0,46,0,0,0,57,8,28,55,0,68,57,94,82,32,41,3,24,0,2,0,15,41,35,29,14,0,37,0,80,0,34,0,35,15,40,42,10,81,16,18,24,26,13,44,73,7,0,0,16,17,34,0,11,39,0,15,30,24,0,55,11,37,50,18,7,0,26,0,17,0,0,65,0,0,0,4,13,0,7,49,0,0,30,0,0,8,75,0,63,0,0,27,0,0,9,0,35,33,9,12,44,23,0,62,0,0,11,0,38,12,72,28,0,61,10,77,32,14,0,29,41,0,0,0,32,0,0,0,26,0,0,41,54,4,39,51,0,43,38,20,34,31,44,13,44,0,34,56,13,56,29,46,0,0,21,23,60,22,14,20,0,0,42,0,0,0,42,20,0,62,37,0,36,0,24,0,27,18,0,40,33,0,0,43,0,5,59,0,28,70,0,19,0,12,0,5,12,68,59,73,0,27,0,0,38,0,8,77,0,15,75,19,18,33,39,0,0,37,0,0,0,0,0,50,0,9,21,0,0,0,81,26,38,66,23,10,0,20,0,16,33,4,0,21,0,52,33,12,0,86,34,7,0,13,74,7,6,0,34,0,20,0,0,0,1,0,36,0,6,14,28,0,0,38,0,13,18,20,0,0,0,0,42,0,25,0,65,0,0,34,33,9,40,5,14,0,0,0,69,51,46,18,24,30,0,47,49,76,0,0,35,49,0,0,28,11,0,17,25,0,0,0,18,0,5,21,1,50,55,0,21,0,0,64,35,0,49,30,0,0,0,0,14,28,32,28,0,0,29,0,0,0,51,27,0,0,48,0,41,0,0,0,44,20,0,79,43,0,31,45,0,0,0,52,0,0,0,25,55,0,0,59,3,19,24,5,47,0,0,0,56,16,7,19,0,44,49,51,63,34,0,0,0,0,0,39,0,0,38,21,0,32,4,23,13,83,4,22,0,46,71,12,0,35,0,62,98,17,0,0,11,80,16,0,27,0,0,16,0
12,2016-03-27,67,2,8,20,0,43,0,7,41,22,0,41,40,40,0,23,32,58,0,58,0,0,0,0,37,10,0,50,0,11,11,0,8,31,16,36,18,7,0,0,0,8,82,73,0,0,0,42,7,13,0,4,0,51,27,0,5,33,0,37,0,77,0,9,67,0,18,0,0,0,32,0,0,0,0,74,0,18,80,47,40,5,23,0,2,0,43,30,0,38,27,37,0,0,56,0,37,0,13,31,41,17,62,95,0,35,0,51,26,84,83,5,45,0,21,24,6,0,22,66,0,46,35,12,37,58,5,37,54,27,22,55,51,0,11,0,0,44,20,0,0,4,13,63,14,49,52,19,30,0,0,9,77,0,60,6,0,30,19,37,27,0,0,40,46,12,0,23,0,41,0,0,0,57,40,0,73,26,0,26,10,100,32,28,0,29,41,0,0,27,22,22,35,55,0,13,34,27,62,7,44,71,0,44,28,17,0,0,22,26,28,0,5,52,0,28,58,38,52,81,21,23,0,11,14,0,14,16,0,100,0,0,14,0,0,60,46,28,10,37,20,0,27,17,0,48,66,19,0,35,14,21,56,0,0,68,0,0,0,11,0,11,0,65,70,82,5,30,0,15,41,0,25,60,0,30,56,22,0,60,59,49,0,56,0,0,39,0,0,51,0,8,0,0,0,0,83,26,51,61,23,10,0,13,0,0,47,3,0,43,0,0,0,21,0,87,17,4,17,26,63,27,3,34,0,36,27,0,22,0,0,0,0,15,11,38,9,0,0,38,7,13,24,20,52,28,0,0,0,0,100,0,69,0,0,34,33,44,20,0,0,69,0,0,64,19,6,28,0,85,39,89,0,0,0,0,52,53,27,27,100,41,0,21,37,27,66,38,0,13,6,21,1,64,71,46,7,0,0,39,32,0,49,59,32,0,0,17,12,27,31,0,0,0,12,48,18,0,42,50,0,10,48,51,21,0,18,0,22,0,0,74,63,0,67,18,0,21,41,50,20,35,0,26,0,23,23,10,0,19,0,3,47,0,1,0,43,10,16,47,22,36,40,24,65,51,23,0,26,0,0,0,0,0,0,14,0,22,11,12,0,85,22,0,0,11,24,11,0,0,0,49,57,20,28,0,15,74,49,0,27,0,0,26,0
13,2016-04-03,69,0,31,19,12,56,0,27,26,0,0,40,38,52,0,0,31,70,16,52,0,0,27,38,55,0,56,49,0,55,4,0,8,46,15,35,16,9,0,0,14,15,54,29,0,0,0,47,17,7,0,8,0,25,13,30,4,45,44,18,0,75,0,8,36,0,18,0,0,13,69,8,0,0,0,87,56,36,60,37,59,3,23,0,1,0,28,34,0,18,0,0,0,11,65,0,65,0,43,0,34,27,20,70,63,17,12,50,62,49,85,7,0,0,12,13,27,0,21,39,0,0,33,23,0,61,8,29,50,13,22,0,37,0,13,0,0,70,19,0,0,4,13,31,14,53,100,0,0,0,0,8,74,0,65,3,0,30,0,18,0,0,0,40,26,48,34,22,0,40,67,0,11,55,44,4,63,22,0,68,10,64,31,14,0,84,40,32,0,13,28,0,0,27,0,0,32,26,57,8,29,0,0,39,46,12,17,30,38,12,48,0,33,63,12,0,35,33,17,39,30,0,0,47,0,0,40,30,41,0,38,0,0,95,0,50,56,0,15,36,35,0,27,18,0,49,32,0,0,46,28,26,58,0,0,67,0,37,0,17,7,16,0,71,66,67,5,21,24,15,34,0,8,50,0,29,68,33,0,45,38,0,0,54,29,0,38,0,0,49,0,6,0,0,0,0,88,100,53,39,22,0,0,20,38,0,45,5,0,0,0,17,49,6,0,81,0,14,25,29,63,60,5,11,45,0,33,0,0,0,0,0,26,28,8,46,27,0,0,19,9,13,64,20,0,27,0,0,41,0,48,0,61,0,14,0,32,17,39,0,0,0,0,0,79,62,33,53,23,49,0,58,0,0,0,0,17,52,27,0,41,40,0,20,36,26,32,0,17,7,8,50,0,53,87,0,27,46,0,62,53,0,0,0,0,0,0,16,8,0,38,13,0,0,17,0,17,0,48,30,0,20,75,25,20,32,0,0,0,39,0,74,50,27,80,35,0,10,20,63,0,22,0,0,0,11,11,29,3,23,0,5,55,8,3,0,55,8,11,46,22,32,48,38,65,17,0,0,38,0,47,0,0,8,12,32,0,11,24,11,0,88,13,11,0,67,23,11,0,0,32,34,62,5,0,0,16,59,0,51,26,27,0,13,0
14,2016-04-10,74,5,32,25,12,55,16,14,53,22,43,30,29,46,0,0,21,73,100,54,0,0,28,0,0,0,33,50,0,33,0,0,6,31,39,28,23,9,0,0,0,13,0,72,0,0,0,68,3,13,99,0,31,51,26,30,6,43,45,24,0,86,0,4,37,0,18,20,85,0,23,15,41,0,0,95,0,36,61,48,39,3,35,18,0,26,28,69,0,47,13,36,0,11,88,0,55,19,34,0,51,30,20,100,16,23,24,51,25,78,83,12,22,0,16,23,22,31,32,34,0,0,39,12,36,61,13,56,55,18,15,0,13,0,11,0,0,55,0,0,49,4,0,46,35,59,0,18,44,0,0,4,78,0,73,3,0,28,0,18,9,71,0,46,0,0,26,67,0,40,45,73,0,0,45,4,73,39,0,60,0,73,31,56,0,42,0,33,0,27,28,22,34,27,0,13,0,13,53,5,30,100,28,47,65,14,51,30,27,0,43,0,14,69,0,0,71,35,17,20,0,0,0,48,0,19,13,31,0,33,0,0,14,19,0,57,60,0,20,18,28,0,32,10,0,49,32,0,0,73,14,16,60,54,0,60,0,19,0,12,22,15,0,76,66,59,0,21,0,45,32,29,24,25,20,36,83,30,0,49,0,0,0,82,20,0,0,0,0,56,0,6,0,23,0,0,93,0,50,45,11,39,33,26,0,0,45,5,0,42,0,17,33,6,0,85,33,23,42,8,79,47,4,33,45,0,13,0,11,17,0,22,27,14,12,70,18,0,0,38,11,13,41,40,0,0,0,0,41,9,33,0,57,0,5,34,0,9,30,5,14,68,43,0,53,51,40,45,23,49,0,35,48,37,100,0,24,54,0,27,28,4,0,0,12,26,0,0,18,20,11,41,1,88,81,0,56,0,28,25,33,0,0,0,0,0,0,33,11,80,32,14,0,0,29,0,35,0,52,25,0,10,29,25,20,0,18,0,22,20,0,87,67,0,31,36,0,0,40,44,19,0,0,0,0,23,33,68,10,25,0,3,79,20,1,0,0,16,21,46,44,46,87,39,54,33,22,0,26,30,0,38,0,0,12,30,26,32,10,58,39,99,21,0,0,22,0,11,0,17,33,55,70,17,0,0,17,48,32,0,53,0,0,16,0
15,2016-04-17,70,2,16,19,6,53,0,0,41,0,0,31,32,50,0,0,53,49,17,73,0,0,56,0,94,0,41,53,0,0,4,0,16,63,16,64,13,6,14,0,0,17,27,60,0,28,0,44,7,9,50,8,0,0,27,31,5,31,0,12,0,61,0,9,36,0,27,0,0,0,24,15,28,0,0,70,0,0,25,47,100,3,47,18,3,27,0,95,0,57,0,0,18,11,33,0,47,0,25,45,38,26,20,84,48,41,12,26,50,53,78,2,0,22,20,10,17,0,11,29,0,75,29,12,0,51,3,46,45,27,14,0,25,31,13,0,0,52,0,16,49,4,13,62,28,21,25,0,58,0,0,5,71,0,43,5,34,24,55,36,9,0,34,33,80,12,17,22,0,10,22,0,0,0,39,8,68,27,0,51,0,50,31,41,21,28,20,32,0,40,27,0,17,0,50,0,33,26,44,2,55,40,28,53,42,24,34,15,54,0,64,0,33,53,62,55,56,51,0,40,50,22,0,53,0,77,27,46,0,0,38,27,27,19,0,77,48,0,5,18,75,35,24,49,31,65,32,0,0,64,28,42,60,54,0,63,0,19,0,27,0,10,12,54,63,38,0,17,0,60,66,0,24,17,20,22,74,15,0,39,19,24,0,36,39,0,10,36,22,52,0,7,0,23,27,8,85,76,44,45,56,0,33,66,0,15,38,3,0,42,0,0,0,21,0,91,66,16,17,21,57,40,7,22,56,0,23,0,0,34,0,44,9,14,34,23,9,0,0,19,13,15,23,20,0,81,0,0,14,18,32,0,50,0,0,100,0,9,10,2,0,0,0,0,55,63,34,18,0,24,0,23,48,0,0,0,44,49,0,26,42,22,25,20,48,0,32,0,35,20,22,41,0,79,53,0,35,46,28,25,25,0,0,0,0,0,0,17,14,0,29,27,36,0,12,47,0,65,46,25,0,31,87,50,20,16,18,0,21,0,36,69,51,0,46,18,45,0,20,60,0,11,0,0,0,34,0,19,3,22,0,8,65,4,2,0,41,5,13,37,22,42,67,46,52,33,0,0,13,0,0,38,0,15,12,23,0,42,3,17,52,89,13,21,0,22,46,15,0,0,32,41,63,11,27,0,22,71,16,51,79,28,0,16,0
16,2016-04-24,64,5,8,57,6,53,0,20,40,21,42,70,28,29,13,0,31,40,0,55,0,0,0,0,0,0,32,47,0,33,0,0,16,46,16,63,6,18,7,0,0,19,27,55,0,0,0,37,13,5,0,16,0,0,26,0,7,17,44,12,0,56,0,8,36,0,27,20,0,0,62,0,54,0,0,54,28,18,66,38,0,3,23,0,1,0,42,63,33,46,39,36,0,22,43,0,33,0,22,15,38,42,40,87,16,29,0,100,0,66,72,9,66,0,12,16,11,0,31,27,0,15,36,12,0,44,8,16,48,4,14,0,37,30,23,19,96,84,38,8,0,4,26,76,27,37,50,36,43,0,0,5,67,0,71,0,0,29,55,18,9,0,0,31,61,36,43,0,0,50,0,36,0,0,35,23,47,46,0,67,10,61,0,41,20,42,40,32,0,39,22,0,33,0,25,0,32,13,66,11,42,59,0,50,41,48,50,0,21,25,85,0,9,58,12,0,14,51,0,20,30,22,0,31,0,19,13,15,0,32,0,27,27,0,0,56,43,0,5,0,39,0,23,16,0,30,0,19,0,63,41,15,52,0,0,51,53,0,0,21,7,18,11,55,64,54,5,35,0,0,51,0,8,42,0,14,65,39,0,29,38,0,0,81,20,29,47,36,22,52,0,5,41,0,0,0,67,50,34,42,45,0,0,39,19,0,48,1,0,21,0,17,16,12,0,75,0,23,33,29,65,40,9,11,22,35,13,0,0,0,0,44,17,28,12,41,9,0,0,0,6,13,12,39,0,0,0,7,13,0,48,0,69,21,0,33,32,51,29,5,13,0,0,83,57,44,33,27,46,29,0,40,0,0,0,0,34,51,26,0,41,22,73,20,24,0,0,0,70,20,8,20,1,60,49,0,0,0,0,37,15,0,47,57,0,0,0,0,22,0,27,13,0,0,11,0,17,0,46,28,0,10,35,25,100,0,18,0,0,0,0,66,42,0,53,35,0,0,0,34,0,45,0,25,0,22,11,28,3,43,0,3,73,4,2,21,55,6,19,46,22,45,29,23,54,0,0,0,51,0,0,38,0,15,0,25,0,31,10,40,39,73,8,21,0,33,0,12,0,17,64,61,58,8,0,0,22,70,16,0,52,27,0,28,0
17,2016-05-01,63,0,8,39,0,45,32,13,53,0,0,20,28,20,0,46,62,50,0,59,0,0,28,0,37,0,32,46,0,11,7,0,9,46,23,49,4,14,0,100,0,13,0,51,26,0,0,36,17,20,0,8,0,0,13,30,9,37,44,6,0,71,0,9,36,0,9,0,42,0,39,23,41,0,0,62,28,36,54,49,59,7,81,35,3,0,0,44,0,19,0,0,36,0,33,27,44,0,22,0,39,17,30,73,63,23,35,0,62,66,71,9,0,0,36,17,5,0,11,46,0,30,37,24,0,46,5,20,53,13,22,27,25,0,23,0,0,73,0,0,49,4,26,61,21,37,25,37,43,0,14,5,73,0,60,5,0,29,92,0,9,35,0,34,35,0,0,22,0,40,0,36,22,0,44,4,63,27,0,51,0,53,31,41,0,28,100,0,0,39,24,0,17,0,0,0,0,53,56,6,55,69,0,48,32,19,50,0,43,12,91,0,14,52,37,0,35,45,33,20,40,22,0,26,0,0,27,15,41,0,0,54,27,19,0,37,50,27,15,71,55,0,23,12,0,35,32,19,0,42,0,10,52,18,0,73,0,55,36,8,21,10,0,54,62,25,5,23,0,30,51,0,8,33,0,14,61,33,0,36,19,0,0,63,0,29,57,0,0,55,0,2,0,0,0,0,77,25,37,31,22,0,0,20,0,0,60,4,0,21,0,17,0,12,41,83,49,23,42,21,69,27,4,33,22,0,17,0,11,0,1,44,18,28,8,42,0,0,0,56,11,13,41,39,0,0,0,0,27,9,57,0,66,0,5,0,32,17,10,2,0,67,0,0,62,50,39,27,0,54,37,46,48,0,0,0,20,54,0,0,0,15,25,28,24,0,32,0,35,13,3,61,1,60,65,45,14,0,0,38,18,38,0,29,0,0,0,33,11,27,28,54,0,0,17,0,17,0,46,19,19,10,41,0,60,0,0,37,0,20,0,71,40,0,34,62,0,10,20,61,0,0,0,25,27,11,66,38,3,35,0,8,64,4,1,0,28,10,14,37,43,40,19,50,70,0,0,0,13,0,0,38,0,0,24,11,0,42,7,23,13,91,17,21,0,22,69,11,0,17,0,14,33,5,0,0,12,87,31,0,26,28,0,13,48
18,2016-05-08,60,0,33,34,0,42,17,21,41,0,44,10,27,51,13,0,43,57,34,56,0,0,0,40,19,0,0,37,72,11,8,0,7,63,40,36,4,21,7,0,28,14,55,26,27,0,0,34,3,5,51,4,0,26,13,0,8,24,0,12,0,58,0,0,29,0,18,0,0,0,56,8,28,0,0,51,57,0,37,40,10,4,24,0,2,27,15,50,0,38,0,37,0,11,67,0,52,0,31,30,43,39,30,71,16,47,12,0,50,86,73,5,23,0,28,7,11,0,0,50,0,30,33,24,0,48,5,13,48,5,15,0,25,47,30,0,0,65,19,24,0,4,39,16,7,37,0,56,29,0,0,10,69,0,56,3,0,27,19,0,0,0,0,31,27,12,17,45,0,31,23,0,0,0,39,4,66,22,37,43,0,39,0,70,0,14,0,0,0,27,22,0,17,27,0,0,0,27,48,5,26,30,0,48,66,27,68,30,33,0,38,0,14,47,0,0,21,42,51,40,0,45,0,11,0,0,13,31,0,0,0,0,0,0,0,53,63,0,15,0,12,0,25,6,16,16,32,0,0,34,70,16,50,18,0,63,0,0,36,12,7,8,82,52,57,68,5,22,0,0,43,0,16,34,0,44,59,43,0,36,0,24,0,55,10,10,39,37,22,50,0,7,0,23,0,0,71,51,29,37,46,10,0,40,19,0,44,2,0,21,0,52,33,12,0,91,34,11,17,34,74,27,4,56,34,0,20,0,11,17,1,0,18,14,11,52,18,0,0,0,13,12,30,40,0,54,0,7,28,18,57,0,60,22,14,0,0,26,40,5,0,0,0,0,68,51,57,9,47,59,0,47,0,38,0,0,14,50,0,0,0,11,100,8,37,0,0,0,0,20,22,21,0,68,70,0,63,0,28,25,25,0,0,0,0,56,0,34,14,27,23,14,0,0,0,0,53,0,50,21,39,10,35,25,0,16,0,0,0,0,0,62,46,28,35,18,0,20,81,70,39,0,37,0,0,0,11,29,3,27,0,3,65,4,1,0,0,9,6,28,22,35,10,50,55,0,23,0,13,0,0,0,0,0,25,18,0,21,21,41,13,82,13,33,0,11,23,12,0,17,66,69,52,6,0,0,19,75,32,0,27,0,0,16,0
19,2016-05-15,60,10,16,41,18,47,0,14,27,22,22,31,20,47,0,0,21,44,17,77,0,0,0,0,0,10,17,46,0,22,11,0,9,0,40,64,4,15,7,0,14,8,0,60,0,0,0,31,14,18,0,4,0,26,40,31,4,26,91,0,0,83,0,4,30,0,18,41,0,0,24,23,69,0,95,51,0,18,43,33,40,3,23,36,0,27,43,70,0,9,13,73,0,22,100,0,41,0,32,15,38,26,31,58,16,100,12,0,51,46,65,9,67,0,20,10,6,0,32,34,0,31,34,0,0,53,0,23,50,18,15,0,38,16,15,0,0,65,0,8,0,4,0,47,14,27,26,19,59,6,0,11,68,0,56,0,0,29,0,37,0,0,0,27,0,24,0,23,0,0,23,0,11,0,36,8,81,28,0,61,0,48,0,0,0,14,20,0,0,0,25,0,0,0,26,27,33,40,40,4,48,30,0,47,56,17,51,15,33,25,55,0,10,37,13,0,36,62,0,20,31,0,0,22,0,0,27,0,63,33,0,0,0,97,0,43,38,0,20,18,24,36,24,18,0,19,0,0,0,26,42,0,51,18,0,61,0,19,0,14,7,14,24,49,70,51,10,18,0,0,17,59,21,51,0,29,73,15,0,33,20,24,0,56,0,20,29,37,22,51,0,7,21,0,0,0,74,0,26,32,23,30,100,27,0,16,34,5,0,21,36,0,0,18,0,82,17,11,34,9,59,68,7,34,34,72,14,0,0,0,1,23,9,14,7,47,9,0,0,19,9,12,24,20,0,0,0,0,28,0,8,54,62,0,9,0,0,18,20,2,0,0,0,0,71,13,51,9,24,5,0,47,49,0,0,0,14,52,0,0,42,19,50,37,37,27,0,0,54,7,5,41,0,57,43,0,7,0,28,0,40,0,49,59,64,0,0,0,6,0,27,14,0,39,23,0,18,0,47,19,20,31,36,0,21,0,0,0,0,0,0,63,41,0,27,27,0,21,20,71,0,11,0,0,0,0,22,68,7,29,0,5,61,4,1,0,42,7,13,37,0,35,29,47,54,0,0,0,52,0,0,0,0,0,0,16,13,22,28,29,40,76,9,11,0,57,23,20,53,18,0,21,49,0,56,0,13,45,0,0,40,56,0,13,0
20,2016-05-22,59,0,0,41,6,56,0,28,28,0,0,32,32,52,0,24,11,36,0,55,0,0,0,0,19,10,43,42,0,23,24,0,15,49,33,22,6,9,0,0,0,22,28,31,0,0,0,31,4,13,0,8,0,27,28,64,6,32,0,32,0,46,0,4,30,0,9,42,0,0,24,0,43,55,0,53,0,38,25,42,41,2,12,55,0,28,15,46,0,20,0,0,0,34,57,0,45,0,19,0,32,13,10,73,0,49,25,0,26,59,66,2,0,23,21,28,23,0,11,40,0,15,40,49,0,40,3,34,52,18,15,0,26,0,7,0,0,47,20,24,0,4,0,32,14,27,52,19,60,0,15,7,66,0,43,0,0,29,19,37,0,36,0,33,0,12,0,0,0,31,0,0,11,0,34,12,71,19,0,18,0,63,0,43,0,29,0,33,0,14,29,0,0,28,0,14,34,14,46,9,52,61,0,54,24,18,35,31,33,13,66,0,10,41,0,0,43,33,17,61,0,0,0,27,14,40,69,16,0,0,0,28,14,59,0,47,64,0,10,18,12,0,23,18,79,34,0,0,0,48,0,5,52,18,0,61,0,19,74,11,0,12,60,55,60,39,0,17,0,15,32,0,13,0,0,15,61,31,18,27,0,74,0,47,10,20,30,0,69,48,0,7,42,23,0,0,75,26,32,41,58,10,0,61,0,0,45,3,0,0,0,35,17,19,0,82,17,26,18,26,60,21,7,23,46,0,17,0,22,0,0,0,27,0,15,53,0,0,0,0,5,12,36,0,53,28,47,22,28,0,17,0,62,0,5,0,33,18,20,0,0,0,0,0,59,45,23,28,0,35,0,54,0,38,0,0,32,52,0,0,29,30,0,42,25,27,67,38,18,14,3,21,1,91,71,23,14,0,0,39,15,0,99,0,0,0,0,17,20,28,27,0,0,0,6,0,0,0,43,16,20,11,24,0,21,0,0,0,0,20,0,67,16,0,20,36,0,10,0,75,0,35,0,0,0,23,0,59,3,31,0,3,57,0,2,0,28,11,7,28,0,33,10,40,48,17,23,0,13,31,0,0,0,16,0,28,0,0,14,6,0,77,22,11,0,35,47,21,0,0,0,28,38,14,0,0,17,65,32,0,41,0,0,23,0
